2020-12-16,21:03,Wednesday,*GERMANY BUNDESLIGA,Arminia Bielefeld,Augsburg,0:0,0:1,2.297,P88,OVER,Won,1.3
2020-12-16,21:18,Wednesday,*ITALY SERIE A,Genoa,AC Milan,2:1,2:2,2.061,P88,OVER,Won,1.06
2020-12-16,21:33,Wednesday,ENGLISH CHAMPIONSHIP,Reading,Norwich City,1:2,1:2,2.219,P88,OVER,Lost,-1
2020-12-16,21:33,Wednesday,*ENGLISH PREMIER LEAGUE,Fulham,Brighton and Hove Albion,0:0,0:0,2.3,P88,OVER,Lost,-1
2020-12-16,21:33,Wednesday,BELGIUM FIRST DIVISION A,Gent,Waasland-Beveren,2:0,3:0,1.754,P88,OVER,Won,0.75
2020-12-16,21:19,Wednesday,*ITALY SERIE A,Hellas Verona FC,Sampdoria,1:2,1:2,2.06,SIN,OVER,Lost,-1
2020-12-16,21:19,Wednesday,*ITALY SERIE A,Fiorentina,Sassuolo,1:1,1:1,2.38,SIN,OVER,Lost,-1
2020-12-16,21:35,Wednesday,ENGLISH CHAMPIONSHIP,Coventry,Huddersfield Town,0:0,0:0,2.56,SIN,OVER,Lost,-1
2020-12-17,17:04,Thursday,ROMANIA LIGA 1,ACS Sepsi OSK Sfantul Gheorghe,UTA Arad,1:0,3:0,2.22,PIN,OVER,Won,1.22
2020-12-17,18:47,Thursday,SWITZERLAND SUPER LEAGUE,FC Vaduz,Lausanne,0:2,0:2,1.98,PIN,OVER,Lost,-1
2020-12-17,20:02,Thursday,ROMANIA LIGA 1,Dinamo Bucharest,CFR Cluj,0:2,0:2,2.26,SIN,OVER,Lost,-1
2020-12-17,21:16,Thursday,GERMANY BUNDESLIGA 2,Erzgebirge Aue,Karlsruher SC,3:1,4:1,3.93,PIN,OVER,Won,2.93
2020-12-17,21:32,Thursday,*ENGLISH PREMIER LEAGUE,Sheffield United,Manchester United,1:3,2:3,1.9,SIN,OVER,Won,0.9
2020-12-18,19:04,Friday,GERMANY BUNDESLIGA 2,Jahn Regensburg,Hannover 96,0:0,0:0,1.819,PIN,UNDER,Won,0.82
2020-12-18,19:04,Friday,GERMANY BUNDESLIGA 2,Bochum,FC Heidenheim,2:0,3:0,2,PIN,OVER,Won,1
2020-12-18,19:44,Friday,SWITZERLAND CHALLENGE LEAGUE,Stade Lausanne-Ouchy,Neuchatel Xamax,1:0,1:0,3.364,P88,OVER,Lost,-1
2020-12-18,20:03,Friday,ROMANIA LIGA 1,CS Universitatea Craiova,Steaua Bucharest,0:2,0:2,2.16,PIN,OVER,Lost,-1
2020-12-18,20:39,Friday,SWITZERLAND CHALLENGE LEAGUE,Winterthur,FC Wil,3:1,3:2,2.78,PIN,OVER,Won,1.78
2020-12-18,20:31,Friday,BELGIUM FIRST DIVISION B,Club Brugge NXT,Lommel SK,0:1,0:2,1.923,P88,OVER,Won,0.92
2020-12-18,20:33,Friday,HOLLAND EREDIVISIE,FC Zwolle,Emmen,0:0,0:0,1.72,SIN,UNDER,Won,0.72
2020-12-19,12:07,Saturday,TURKEY TFF FIRST LEAGUE,Bandirmaspor,Ankaraspor,1:1,2:1,2.01,SIN,UNDER,Lost,-1
2020-12-19,12:06,Saturday,TURKEY TFF FIRST LEAGUE,Keciorengucu,Balikesirspor,1:1,2:1,2.04,SIN,UNDER,Lost,-1
2020-12-19,13:49,Saturday,GERMANY BUNDESLIGA 2,SV Darmstadt 98,Wurzburger Kickers,1:0,2:0,4.45,PIN,OVER,Won,3.45
2020-12-19,13:32,Saturday,GERMANY BUNDESLIGA 2,Eintracht Braunschweig,Greuther Furth,0:1,0:3,1.97,PIN,OVER,Won,0.97
2020-12-19,14:04,Saturday,ENGLISH CHAMPIONSHIP,Norwich City,Cardiff City,2:0,2:0,2.05,PIN,OVER,Lost,-1
2020-12-19,14:34,Saturday,GERMANY BUNDESLIGA 3,Viktoria Koln,Dynamo Dresden,2:2,2:4,2.21,PIN,OVER,Won,1.21
2020-12-19,14:36,Saturday,CZECH REPUBLIC FIRST LEAGUE,Marila Pribram,MFK Karvina,0:1,0:1,2.21,PIN,OVER,Lost,-1
2020-12-19,14:37,Saturday,TURKEY SUPER LEAGUE,Yeni Malatyaspor,Kasimpasa SK,2:0,2:0,1.793,PIN,OVER,Lost,-1
2020-12-19,14:31,Saturday,HOLLAND EERSTE DIVISIE,De Graafschap,Jong FC Utrecht,2:0,3:1,1.739,P88,OVER,Won,0.74
2020-12-19,14:32,Saturday,CZECH REPUBLIC FIRST LEAGUE,FK Jablonec,Ceske Budejovice,2:1,2:1,2.02,SIN,OVER,Lost,-1
2020-12-19,14:33,Saturday,GERMANY BUNDESLIGA 3,Uerdingen,Kaiserslautern,0:2,0:2,2.03,SIN,OVER,Lost,-1
2020-12-19,14:39,Saturday,TURKEY SUPER LEAGUE,Trabzonspor,Rizespor,2:1,2:1,2.076,P88,OVER,Lost,-1
2020-12-19,14:38,Saturday,*SPAIN LA LIGA,Atletico Madrid,Elche CF,2:1,3:1,2.293,P88,OVER,Won,1.29
2020-12-19,15:37,Saturday,*ITALY SERIE A,Fiorentina,Hellas Verona,1:1,1:1,2.36,PIN,OVER,Lost,-1
2020-12-19,16:04,Saturday,*GERMANY BUNDESLIGA,RB Leipzig,FC Koln,0:0,0:0,1.787,PIN,UNDER,Won,0.79
2020-12-19,16:03,Saturday,*GERMANY BUNDESLIGA,Schalke 04,Arminia Bielefeld,0:1,0:1,1.952,PIN,OVER,Lost,-1
2020-12-19,16:03,Saturday,*GERMANY BUNDESLIGA,FSV Mainz 05,Werder Bremen,0:0,0:1,2.3,PIN,OVER,Won,1.3
2020-12-19,16:35,Saturday,ENGLISH CHAMPIONSHIP,Brentford,Reading,3:1,3:1,2.29,PIN,OVER,Lost,-1
2020-12-19,16:33,Saturday,CZECH REPUBLIC FIRST LEAGUE,Slovan Liberec,Mlada Boleslav,2:0,3:0,2.25,PIN,OVER,Won,1.25
2020-12-19,16:35,Saturday,ENGLISH CHAMPIONSHIP,Sheffield Wednesday,Coventry,1:0,1:0,2.37,PIN,OVER,Lost,-1
2020-12-19,16:32,Saturday,ENGLISH CHAMPIONSHIP,Swansea City,Barnsley,2:0,2:0,2.55,P88,OVER,Lost,-1
2020-12-19,16:35,Saturday,ENGLISH CHAMPIONSHIP,Stoke City,Blackburn Rovers,1:0,1:0,2.11,PIN,OVER,Lost,-1
2020-12-19,16:39,Saturday,ENGLISH CHAMPIONSHIP,Huddersfield Town,Watford,2:0,2:0,2.5,PIN,OVER,Lost,-1
2020-12-19,16:32,Saturday,ENGLISH CHAMPIONSHIP,Wycombe,Queens Park Rangers,0:1,1:1,1.928,P88,OVER,Won,0.93
2020-12-19,16:54,Saturday,*SPAIN LA LIGA,Barcelona,Valencia,2:2,2:2,2.61,SIN,UNDER,Won,1.61
2020-12-19,16:35,Saturday,ENGLISH CHAMPIONSHIP,Birmingham City,Middlesbrough,1:3,1:4,2.56,SIN,OVER,Won,1.56
2020-12-19,17:31,Saturday,AUSTRIA BUNDESLIGA,Hartberg,SCR Altach,0:0,1:0,1.719,PIN,UNDER,Lost,-1
2020-12-19,17:31,Saturday,TURKEY TFF FIRST LEAGUE,Altay,Akhisar Belediyespor,1:1,2:1,2.06,PIN,UNDER,Lost,-1
2020-12-19,17:30,Saturday,AUSTRIA BUNDESLIGA,Sturm Graz,St Polten,2:0,3:0,1.724,PIN,OVER,Won,0.72
2020-12-19,17:11,Saturday,HOLLAND EERSTE DIVISIE,NEC Nijmegen,FC Oss,0:1,0:1,2.639,P88,OVER,Lost,-1
2020-12-19,17:44,Saturday,AUSTRIA BUNDESLIGA,FC Admira Wacker Modling,Rapid Vienna,0:1,0:1,4.105,P88,OVER,Lost,-1
2020-12-19,17:32,Saturday,FRANCE LIGUE 1,Metz,Lens,1:0,2:0,2.09,PIN,OVER,Won,1.09
2020-12-19,18:03,Saturday,WALES PREMIER LEAGUE,Flint Town United,Aberystwyth,1:0,3:0,2.19,PIN,OVER,Won,1.19
2020-12-19,18:41,Saturday,*ITALY SERIE A,Sampdoria,Crotone,3:1,3:1,2.818,P88,OVER,Lost,-1
2020-12-19,18:49,Saturday,SWITZERLAND SUPER LEAGUE,Young Boys,Lugano,2:2,2:2,1.963,P88,OVER,Lost,-1
2020-12-19,19:02,Saturday,*ENGLISH PREMIER LEAGUE,Everton,Arsenal,2:1,2:1,2.12,PIN,OVER,Lost,-1
2020-12-19,19:10,Saturday,NORTHERN IRELAND PREMIERSHIP,Cliftonville,Coleraine,0:1,0:2,2.81,PIN,OVER,Won,1.81
2020-12-19,19:06,Saturday,GREECE SUPER LEAGUE 1,OFI Crete,Aris Thessaloniki,0:3,0:3,2.414,P88,OVER,Lost,-1
2020-12-19,19:22,Saturday,HOLLAND EREDIVISIE,VVV Venlo,FC Twente Enschede,1:2,1:2,1.879,P88,OVER,Lost,-1
2020-12-19,19:30,Saturday,FRANCE LIGUE 1,Marseille,Reims,1:1,1:1,2.33,PIN,OVER,Lost,-1
2020-12-20,12:54,Sunday,HOLLAND EREDIVISIE,Vitesse Arnhem,Feyenoord,1:0,1:0,2.46,PIN,OVER,Lost,-1
2020-12-20,13:09,Sunday,*ITALY SERIE A,Torino,Bologna,1:0,1:1,2.061,P88,OVER,Won,1.06
2020-12-20,13:39,Sunday,GERMANY BUNDESLIGA 3,SC Verl,Turkgucu Munchen,0:1,0:1,2.55,PIN,OVER,Lost,-1
2020-12-20,13:33,Sunday,FRANCE LIGUE 1,Brest,Montpellier HSC,1:1,2:2,2.41,PIN,OVER,Won,1.41
2020-12-20,13:32,Sunday,ROMANIA LIGA 1,Hermannstadt,CSM Politehnica Iasi,0:1,0:1,2.53,SIN,OVER,Lost,-1
2020-12-20,14:03,Sunday,GERMANY BUNDESLIGA 2,Nurnberg,Erzgebirge Aue,1:0,1:0,1.98,PIN,OVER,Lost,-1
2020-12-20,14:02,Sunday,GERMANY BUNDESLIGA 2,SV Sandhausen 1916,Holstein Kiel,0:1,0:2,1.934,PIN,OVER,Won,0.93
2020-12-20,14:34,Sunday,GERMANY BUNDESLIGA 3,FSV Zwickau,Hansa Rostock,0:2,0:2,2.31,PIN,OVER,Lost,-1
2020-12-20,14:34,Sunday,CZECH REPUBLIC FIRST LEAGUE,Pardubice,Fastav Zlin,0:0,0:0,2.612,P88,OVER,Lost,-1
2020-12-20,14:35,Sunday,*SPAIN LA LIGA,Celta Vigo,Alaves,1:0,2:0,2.187,P88,OVER,Won,1.19
2020-12-20,15:08,Sunday,AUSTRIA BUNDESLIGA,WSG Wattens,SV Ried,1:3,1:3,2.43,PIN,OVER,Lost,-1
2020-12-20,15:37,Sunday,FRANCE LIGUE 1,AS Saint Etienne,Nimes,2:2,2:2,2.05,PIN,OVER,Lost,-1
2020-12-20,15:35,Sunday,*ITALY SERIE A,Benevento,Genoa,1:0,2:0,2.2,PIN,OVER,Won,1.2
2020-12-20,15:35,Sunday,*ITALY SERIE A,Inter Milan,Spezia,2:0,2:1,1.763,PIN,OVER,Won,0.76
2020-12-20,15:38,Sunday,*ITALY SERIE A,Cagliari,Udinese,1:1,1:1,3.06,PIN,OVER,Lost,-1
2020-12-20,15:32,Sunday,FRANCE LIGUE 1,Strasbourg,Bordeaux,0:2,0:2,2.1,PIN,OVER,Lost,-1
2020-12-20,15:35,Sunday,*ITALY SERIE A,Sassuolo,AC Milan,0:2,1:2,1.925,PIN,OVER,Won,0.93
2020-12-20,15:35,Sunday,FRANCE LIGUE 1,Dijon,AS Monaco,0:1,0:1,2.12,PIN,OVER,Lost,-1
2020-12-20,15:57,Sunday,*ENGLISH PREMIER LEAGUE,Tottenham Hotspur,Leicester City,0:2,0:2,2.89,PIN,OVER,Lost,-1
2020-12-20,16:05,Sunday,*GERMANY BUNDESLIGA,Freiburg,Hertha Berlin,3:1,4:1,2.353,P88,OVER,Won,1.35
2020-12-20,15:31,Sunday,FRANCE LIGUE 1,Nantes,Angers SCO,0:1,1:1,2.16,SIN,OVER,Won,1.16
2020-12-20,16:29,Sunday,SWITZERLAND SUPER LEAGUE,Sion,FC Vaduz,1:0,2:1,2.34,PIN,OVER,Won,1.34
2020-12-20,16:38,Sunday,DENMARK SUPER LEAGUE,Aarhus AGF,Aalborg BK,3:0,3:0,2.44,PIN,OVER,Lost,-1
2020-12-20,16:32,Sunday,CZECH REPUBLIC FIRST LEAGUE,FC Slovacko,Viktoria Plzen,2:0,4:0,2.24,PIN,OVER,Won,1.24
2020-12-20,16:47,Sunday,*SPAIN LA LIGA,Granada CF,Real Betis,2:0,2:0,2.021,P88,OVER,Lost,-1
2020-12-20,17:32,Sunday,FRANCE LIGUE 1,Lorient,Rennes,0:2,0:3,2.221,P88,OVER,Won,1.22
2020-12-20,17:31,Sunday,AUSTRIA BUNDESLIGA,Austria Vienna,LASK Linz,1:1,1:1,2.044,P88,UNDER,Won,1.04
2020-12-20,18:42,Sunday,*GERMANY BUNDESLIGA,Wolfsburg,Stuttgart,1:0,1:0,2.33,PIN,OVER,Lost,-1
2020-12-20,18:44,Sunday,*ITALY SERIE A,Atalanta,AS Roma,3:1,4:1,2.79,PIN,OVER,Won,1.79
2020-12-20,18:55,Sunday,BELGIUM FIRST DIVISION A,Standard Liege,Mouscron Peruwelz,0:1,0:1,2.814,P88,OVER,Lost,-1
2020-12-20,18:37,Sunday,DENMARK SUPER LEAGUE,FC Copenhagen,OB Odense BK,1:1,1:1,1.89,SIN,UNDER,Won,0.89
2020-12-20,19:02,Sunday,CZECH REPUBLIC FIRST LEAGUE,Slavia Prague,Bohemians 1905,2:1,2:1,1.977,P88,OVER,Lost,-1
2020-12-20,19:05,Sunday,*SPAIN LA LIGA,Cadiz,Getafe,0:1,0:2,2.61,SIN,OVER,Won,1.61
2020-12-20,19:07,Sunday,GREECE SUPER LEAGUE 1,PAOK,Panathinaikos,2:1,2:1,2.128,P88,OVER,Lost,-1
2020-12-21,14:34,Monday,TURKEY TFF FIRST LEAGUE,Samsunspor,Boluspor,1:0,1:0,1.98,PIN,OVER,Lost,-1
2020-12-21,17:33,Monday,TURKEY SUPER LEAGUE,Torku Konyaspor,Sivasspor,0:1,0:1,2.4,SIN,OVER,Lost,-1
2020-12-21,17:34,Monday,TURKEY TFF FIRST LEAGUE,Giresunspor,Altinordu,1:0,2:0,2.11,SIN,OVER,Won,1.11
2020-12-21,19:01,Monday,*ENGLISH PREMIER LEAGUE,Burnley,Wolverhampton Wanderers,2:0,2:1,2.1,PIN,OVER,Won,1.1
2020-12-21,19:49,Monday,DENMARK SUPER LEAGUE,FC Midtjylland,FC Nordsjaelland,3:1,3:1,5.02,PIN,OVER,Lost,-1
2020-12-21,19:21,Monday,HOLLAND EERSTE DIVISIE,Jong PSV,Almere City,1:1,1:2,2.02,SIN,UNDER,Lost,-1
2020-12-21,20:02,Monday,ROMANIA LIGA 1,Steaua Bucharest,ACS Sepsi OSK Sfantul Gheorghe,1:1,1:1,2.31,SIN,OVER,Lost,-1
2020-12-21,21:37,Monday,*ENGLISH PREMIER LEAGUE,Chelsea,West Ham United,1:0,3:0,2.17,SIN,OVER,Won,1.17
2020-12-22,15:34,Tuesday,CZECH REPUBLIC FIRST LEAGUE,SK Sigma Olomouc,FK Jablonec,1:2,1:3,1.97,PIN,OVER,Won,0.97
2020-12-22,17:43,Tuesday,CZECH REPUBLIC FIRST LEAGUE,Sparta Prague,Slovan Liberec,1:1,1:1,3.222,P88,OVER,Lost,-1
2020-12-22,18:00,Tuesday,*SPAIN LA LIGA,Elche CF,CA Osasuna,1:2,2:2,2.111,P88,OVER,Won,1.11
2020-12-22,18:05,Tuesday,*SPAIN LA LIGA,Valencia,Sevilla,0:0,0:1,1.8,SIN,UNDER,Lost,-1
2020-12-22,18:42,Tuesday,NORWAY ELITESERIEN,Kristiansund BK,Haugesund,1:2,1:3,3.2,PIN,OVER,Won,2.2
2020-12-22,18:31,Tuesday,NORWAY ELITESERIEN,Sandefjord,Rosenborg BK,0:0,0:0,1.93,P88,UNDER,Won,0.93
2020-12-22,18:56,Tuesday,SWITZERLAND CHALLENGE LEAGUE,Stade Lausanne Ouchy,Wil 1900,1:0,1:0,2.285,P88,OVER,Lost,-1
2020-12-22,19:18,Tuesday,*ITALY SERIE A,Crotone,Parma FC,2:1,2:1,5.4,PIN,OVER,Lost,-1
2020-12-22,18:44,Tuesday,SWITZERLAND CHALLENGE LEAGUE,Chiasso,Schaffhausen,0:1,0:2,2.01,SIN,OVER,Won,1.01
2020-12-22,19:31,Tuesday,SWITZERLAND CHALLENGE LEAGUE,Neuchatel Xamax,Winterthur,1:0,2:0,1.876,P88,OVER,Won,0.88
2020-12-23,15:31,Wednesday,CZECH REPUBLIC FIRST LEAGUE,FC Zbrojovka Brno,Banik Ostrava,0:1,0:1,2.22,PIN,OVER,Lost,-1
2020-12-23,15:34,Wednesday,CZECH REPUBLIC FIRST LEAGUE,MFK Karvina,Pardubice,0:2,0:2,2.06,PIN,OVER,Lost,-1
2020-12-23,17:38,Wednesday,TURKEY SUPER LEAGUE,Kasimpasa SK,Gaziantep BB SK,0:3,0:4,1.908,P88,OVER,Won,0.91
2020-12-23,17:34,Wednesday,CZECH REPUBLIC FIRST LEAGUE,Viktoria Plzen,Slavia Prague,0:1,0:1,2.04,SIN,OVER,Lost,-1
2020-12-23,18:58,Wednesday,SWITZERLAND SUPER LEAGUE,Luzern,FC Basel,1:2,1:2,3.45,PIN,OVER,Lost,-1
2020-12-23,18:46,Wednesday,SWITZERLAND SUPER LEAGUE,Servette,FC Vaduz,1:0,1:1,1.948,P88,OVER,Won,0.95
2020-12-23,19:18,Wednesday,HOLLAND EREDIVISIE,Willem II,Ajax,1:1,1:1,2.74,PIN,UNDER,Won,1.74
2020-12-23,19:31,Wednesday,FRANCE LIGUE 1,Lens,Brest,2:0,2:1,1.972,P88,OVER,Won,0.97
2020-12-23,19:32,Wednesday,FRANCE LIGUE 1,Nice,Lorient,2:1,2:2,2.076,P88,OVER,Won,1.08
2020-12-23,19:32,Wednesday,FRANCE LIGUE 1,Bordeaux,Reims,1:2,1:3,2.137,P88,OVER,Won,1.14
2020-12-23,19:08,Wednesday,*ITALY SERIE A,Hellas Verona,Inter Milan,1:2,1:2,2.08,SIN,OVER,Lost,-1
2020-12-23,19:33,Wednesday,FRANCE LIGUE 1,Rennes,Metz,1:0,1:0,2.21,SIN,OVER,Lost,-1
2020-12-23,20:20,Wednesday,*SPAIN LA LIGA,Real Madrid,Granada CF,1:0,2:0,1.934,PIN,OVER,Won,0.93
2020-12-23,20:32,Wednesday,HOLLAND EREDIVISIE,Groningen,Heracles Almelo,0:0,0:1,2.47,SIN,OVER,Won,1.47
2020-12-23,21:01,Wednesday,SWITZERLAND SUPER LEAGUE,FC Zurich,Sion,0:0,0:0,1.773,P88,UNDER,Won,0.77
2020-12-23,21:01,Wednesday,SWITZERLAND SUPER LEAGUE,Lugano,Lausanne,0:0,0:0,2.42,P88,OVER,Lost,-1
2020-12-23,21:18,Wednesday,*ITALY SERIE A,Bologna,Atalanta,1:2,2:2,2.011,P88,OVER,Won,1.01
2020-12-23,21:24,Wednesday,*ITALY SERIE A,AC Milan,Lazio,2:2,3:2,2.13,PIN,OVER,Won,1.13
2020-12-23,21:32,Wednesday,HOLLAND EREDIVISIE,Feyenoord,Heerenveen,2:0,3:0,1.724,PIN,OVER,Won,0.72
2020-12-23,21:32,Wednesday,FRANCE LIGUE 1,Montpellier HSC,Lille,2:2,2:3,2.251,P88,OVER,Won,1.25
2020-12-23,21:20,Wednesday,*ITALY SERIE A,Sampdoria,Sassuolo,1:3,2:3,1.8,PIN,OVER,Won,0.8
2020-12-23,21:35,Wednesday,FRANCE LIGUE 1,Lyon,Nantes,3:0,3:0,2.434,P88,OVER,Lost,-1
2020-12-23,21:32,Wednesday,FRANCE LIGUE 1,Angers SCO,Marseille,2:0,2:1,2.298,P88,OVER,Won,1.3
2020-12-23,21:18,Wednesday,*ITALY SERIE A,Spezia,Genoa,1:2,1:2,2.14,SIN,OVER,Lost,-1
2020-12-24,17:49,Thursday,TURKEY SUPER LEAGUE,Ankaragucu,Besiktas JK,0:1,0:1,2.91,PIN,OVER,Lost,-1
2020-12-24,17:35,Thursday,TURKEY SUPER LEAGUE,Rizespor,Antalyaspor,2:1,2:1,2.01,PIN,OVER,Lost,-1
2020-12-24,14:40,Thursday,TURKEY SUPER LEAGUE,Sivasspor,Genclerbirligi SK,2:0,3:1,2.56,PIN,OVER,Won,1.56
2020-12-26,12:07,Saturday,TURKEY TFF FIRST LEAGUE,Boluspor,Istanbulspor Region,0:1,0:2,2,SIN,OVER,Won,1
2020-12-26,14:01,Saturday,*ENGLISH PREMIER LEAGUE,Leicester City,Manchester United,1:1,2:2,1.83,SIN,UNDER,Lost,-1
2020-12-26,14:32,Saturday,BELGIUM FIRST DIVISION A,Club Brugge,Eupen,2:0,3:0,1.7,SIN,OVER,Won,0.7
2020-12-26,16:32,Saturday,*ENGLISH PREMIER LEAGUE,Fulham,Southampton,0:0,0:0,2.33,PIN,OVER,Lost,-1
2020-12-26,16:47,Saturday,BELGIUM FIRST DIVISION A,SV Zulte-Waregem,Cercle Brugge,0:0,1:0,1.881,P88,UNDER,Lost,-1
2020-12-26,19:01,Saturday,*ENGLISH PREMIER LEAGUE,Arsenal,Chelsea,3:0,3:1,2.01,PIN,OVER,Won,1.01
2020-12-26,19:01,Saturday,BELGIUM FIRST DIVISION A,Oud-Heverlee Leuven,Oostende,1:2,1:2,1.859,P88,OVER,Lost,-1
2020-12-26,21:31,Saturday,*ENGLISH PREMIER LEAGUE,Sheffield United,Everton,0:0,0:1,2.42,SIN,OVER,Won,1.42
2020-12-26,21:33,Saturday,*ENGLISH PREMIER LEAGUE,Manchester City,Newcastle United,2:0,2:0,1.734,P88,OVER,Lost,-1
2020-12-27,12:04,Sunday,TURKEY TFF FIRST LEAGUE,Menemen Belediyespor,Keciorengucu,0:0,0:0,1.649,PIN,UNDER,Won,0.65
2020-12-27,13:31,Sunday,*ENGLISH PREMIER LEAGUE,Leeds United,Burnley,1:0,1:0,1.83,SIN,OVER,Lost,-1
2020-12-27,14:35,Sunday,TURKEY TFF FIRST LEAGUE,Akhisar Belediyespor,Giresunspor,0:1,0:1,2.048,P88,OVER,Lost,-1
2020-12-27,14:34,Sunday,TURKEY SUPER LEAGUE,Denizlispor,Ankaragucu,0:2,1:2,2.236,P88,OVER,Won,1.24
2020-12-27,15:45,Sunday,*ENGLISH PREMIER LEAGUE,West Ham United,Brighton and Hove Albion,1:2,2:2,2.011,P88,OVER,Won,1.01
2020-12-27,17:32,Sunday,TURKEY TFF FIRST LEAGUE,Ankaraspor,Samsunspor,1:1,1:2,1.99,PIN,UNDER,Lost,-1
2020-12-27,18:05,Sunday,*ENGLISH PREMIER LEAGUE,Liverpool,West Bromwich Albion,1:0,1:1,1.949,P88,OVER,Won,0.95
2020-12-27,18:48,Sunday,BELGIUM FIRST DIVISION A,Anderlecht,KFCO Beerschot-Wilrijk,2:0,2:0,1.819,P88,OVER,Lost,-1
2020-12-27,21:14,Sunday,BELGIUM FIRST DIVISION A,KV Mechelen,Royal Excel Mouscron Peruwelz,1:1,2:1,2.136,P88,UNDER,Lost,-1
2020-12-28,14:37,Monday,TURKEY SUPER LEAGUE,Genclerbirligi SK,Kayserispor,2:2,3:2,2.08,PIN,OVER,Won,1.08
2020-12-28,16:31,Monday,*ENGLISH PREMIER LEAGUE,Crystal Palace,Leicester City,1:0,1:1,2.08,SIN,OVER,Won,1.08
2020-12-28,17:36,Monday,TURKEY TFF FIRST LEAGUE,Bursaspor,Eskisehirspor,2:0,2:1,1.9,SIN,OVER,Won,0.9
2020-12-28,19:04,Monday,*ENGLISH PREMIER LEAGUE,Chelsea,Aston Villa,1:1,1:1,2.07,SIN,UNDER,Won,1.07
2020-12-29,17:35,Tuesday,*SPAIN LA LIGA,Sevilla,Villarreal CF,2:0,2:0,2.013,P88,OVER,Lost,-1
2020-12-29,19:32,Tuesday,*ENGLISH PREMIER LEAGUE,Burnley,Sheffield United,1:0,1:0,2.221,P88,OVER,Lost,-1
2020-12-29,19:47,Tuesday,*SPAIN LA LIGA,Barcelona,SD Eibar,1:1,1:1,2.36,PIN,UNDER,Won,1.36
2020-12-29,19:30,Tuesday,*ENGLISH PREMIER LEAGUE,Brighton and Hove Albion,Arsenal,0:1,0:1,1.98,SIN,OVER,Lost,-1
2020-12-29,21:32,Tuesday,*ENGLISH PREMIER LEAGUE,Manchester United,Wolverhampton Wanderers,0:0,1:0,2.116,P88,UNDER,Lost,-1
2020-12-29,22:04,Tuesday,*SPAIN LA LIGA,Cadiz,Real Valladolid CF,0:0,0:0,2.782,P88,OVER,Lost,-1
2020-12-30,12:02,Wednesday,TURKEY TFF FIRST LEAGUE,Tuzlaspor,Altay SK,0:0,0:1,2.36,P88,OVER,Won,1.36
2020-12-30,14:38,Wednesday,TURKEY TFF FIRST LEAGUE,Adanaspor,Boluspor,2:2,2:3,1.97,SIN,OVER,Won,0.97
2020-12-30,17:35,Wednesday,*SPAIN LA LIGA,Granada CF,Valencia,1:1,2:1,2.32,PIN,UNDER,Lost,-1
2020-12-30,19:47,Wednesday,*SPAIN LA LIGA,Celta Vigo,Huesca,2:0,2:1,2.206,P88,OVER,Won,1.21
2020-12-30,19:49,Wednesday,*SPAIN LA LIGA,Atletico Madrid,Getafe,1:0,1:0,2.31,PIN,OVER,Lost,-1
2020-12-30,21:32,Wednesday,*ENGLISH PREMIER LEAGUE,Newcastle United,Liverpool,0:0,0:0,2.191,P88,UNDER,Won,1.19
2020-12-30,22:01,Wednesday,*SPAIN LA LIGA,Elche CF,Real Madrid,1:1,1:1,2.19,SIN,UNDER,Won,1.19
2020-12-31,14:34,Thursday,*SPAIN LA LIGA,Athletic Bilbao,Real Sociedad,0:1,0:1,2.09,PIN,OVER,Lost,-1
2021-01-01,19:04,Friday,ENGLISH CHAMPIONSHIP,Sheffield Wednesday,Derby County,1:0,1:0,2.17,PIN,OVER,Lost,-1
2021-01-02,13:32,Saturday,GERMANY BUNDESLIGA 2,FC Heidenheim,Nurnberg,1:0,2:0,1.99,PIN,OVER,Won,0.99
2021-01-02,14:34,Saturday,TURKEY SUPER LEAGUE,Ankaragucu,Yeni Malatyaspor,2:0,3:1,1.934,PIN,OVER,Won,0.93
2021-01-02,14:36,Saturday,TURKEY SUPER LEAGUE,Alanyaspor,Basaksehir,2:0,3:0,1.833,PIN,OVER,Won,0.83
2021-01-02,16:05,Saturday,*GERMANY BUNDESLIGA,Werder Bremen,Union Berlin,0:2,0:2,2.146,P88,OVER,Lost,-1
2021-01-02,16:03,Saturday,*GERMANY BUNDESLIGA,FC Koln,Augsburg,0:0,0:1,2.43,P88,OVER,Won,1.43
2021-01-02,16:05,Saturday,*GERMANY BUNDESLIGA,TSG Hoffenheim,SC Freiburg,1:3,1:3,1.943,PIN,OVER,Lost,-1
2021-01-02,16:30,Saturday,ENGLISH CHAMPIONSHIP,Norwich City,Barnsley,1:0,1:0,1.99,PIN,OVER,Lost,-1
2021-01-02,16:29,Saturday,NORTHERN IRELAND PREMIERSHIP,Coleraine,Carrick Rangers,1:0,3:0,1.884,PIN,OVER,Won,0.88
2021-01-02,16:10,Saturday,NORTHERN IRELAND PREMIERSHIP,Glenavon FC,Linfield,1:1,1:2,3.26,PIN,UNDER,Lost,-1
2021-01-02,16:29,Saturday,NORTHERN IRELAND PREMIERSHIP,Dungannon Swifts,Cliftonville,1:1,1:2,2.21,PIN,UNDER,Lost,-1
2021-01-02,16:36,Saturday,ENGLISH CHAMPIONSHIP,Birmingham City,Blackburn Rovers,0:1,0:2,2.26,PIN,OVER,Won,1.26
