"GREECE SUPER LEAGUE,Giannina - Lamia,1:0,2:0,2.472,P88,OVER,Won,1.47",,,,,,,,,,,,,
"*SPAIN LA LIGA,Osasuna - Real Betis,0:0,0:2,2.25,P88,OVER,Won,1.25",,,,,,,,,,,,,
"SWITZERLAND SUPER LEAGUE,FC Zurich - Lausanne,2:0,4:0,1.859,P88,OVER,Won,0.86",,,,,,,,,,,,,
"NORWAY ELITESERIEN,Mjondalen - IK Start,1:0,1:0,1.897,P88,OVER,Lost,-1",,,,,,,,,,,,,
"TURKEY TFF FIRST LEAGUE,Adana Demirspor - Akhisar Belediyespor,2:0,2:0,1.699,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"AUSTRIA BUNDESLIGA,LASK Linz - SV Ried,2:0,3:0,1.735,PIN,OVER,Won,0.74",,,,,,,,,,,,,
"*ENGLISH PREMIER LEAGUE,Tottenham Hotspur - Arsenal,2:0,2:0,2.054,P88,OVER,Lost,-1",,,,,,,,,,,,,
"ROMANIA LIGA 1,Politehnica Iasi - CFR Cluj,0:1,0:2,2.199,P88,OVER,Won,1.2",,,,,,,,,,,,,
"*SPAIN LA LIGA,Villarreal - Elche,0:0,0:0,2.366,P88,OVER,Lost,-1",,,,,,,,,,,,,
"GREECE SUPER LEAGUE,AEK Athens - Panathinaikos,0:2,1:2,2.54,PIN,OVER,Won,1.54",,,,,,,,,,,,,
"ROMANIA LIGA 1,Astra Giurgiu - FC Chindia Targoviste,0:0,0:0,2.524,P88,OVER,Lost,-1",,,,,,,,,,,,,
"TURKEY SUPER LEAGUE,Trabzonspor - Sivasspor,1:0,1:1,2.08,PIN,OVER,Won,1.08",,,,,,,,,,,,,
"ROMANIA LIGA 1,CS Universitatea Craiova - Gaz Metan Medias,3:1,3:1,2.12,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"GREECE SUPER LEAGUE,Panetolikos - AE Larissa,1:0,2:1,2.23,PIN,OVER,Won,1.23",,,,,,,,,,,,,
"SWITZERLAND CHALLENGE LEAGUE,Grasshoppers Zurich - Neuchatel Xamax,1:0,3:0,1.884,PIN,OVER,Won,0.88",,,,,,,,,,,,,
"CZECH REPUBLIC FIRST LEAGUE,FK Jablonec - Bohemians 1905,2:0,2:1,2.161,P88,OVER,Won,1.16",,,,,,,,,,,,,
"SWITZERLAND CHALLENGE LEAGUE,Chiasso - Aarau,0:1,0:2,2.93,PIN,OVER,Won,1.93",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 3,SV Meppen - Waldhof Mannheim,2:0,2:0,1.787,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"SWITZERLAND CHALLENGE LEAGUE,FC Wil - Winterthur,1:0,1:0,2.07,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"TURKEY TFF FIRST LEAGUE,Altay - Ankaraspor,2:0,3:0,1.714,PIN,OVER,Won,0.71",,,,,,,,,,,,,
"TURKEY SUPER LEAGUE,Hatayspor - Erzurum BB Spor,3:0,3:0,1.963,P88,OVER,Lost,-1",,,,,,,,,,,,,
"SWITZERLAND SUPER LEAGUE,FC Basel - Sion,3:2,4:2,1.729,PIN,OVER,Won,0.73",,,,,,,,,,,,,
"*UEFA CHAMPIONS LEAGUE,Ajax - Atalanta BC,0:0,0:1,2.236,P88,UNDER,Lost,-1",,,,,,,,,,,,,
"*UEFA CHAMPIONS LEAGUE,FC Midtjylland - Liverpool,1:1,1:1,2.25,SIN,UNDER,Won,1.25",,,,,,,,,,,,,
"GEORGIA EROVNULI LIGA,Dinamo Tbilisi - FC Merani Tbilisi,2:0,3:0,1.98,SIN,OVER,Won,0.98",,,,,,,,,,,,,
"*UEFA EUROPA LEAGUE,Standard Liege - Benfica,2:2,2:2,2.08,PIN,UNDER,Won,1.08",,,,,,,,,,,,,
"*UEFA EUROPA LEAGUE,PSV Eindhoven - Omonia Nicosia,2:0,4:0,1.879,P88,OVER,Won,0.88",,,,,,,,,,,,,
"*UEFA EUROPA LEAGUE,CSKA Sofia - AS Roma,3:1,3:1,2.262,P88,OVER,Lost,-1",,,,,,,,,,,,,
"*UEFA EUROPA LEAGUE,Dundalk - Arsenal,1:3,2:4,1.949,P88,OVER,Won,0.95",,,,,,,,,,,,,
"*UEFA EUROPA LEAGUE,PAOK - Granada CF,0:0,0:0,1.46,SIN,UNDER,Won,0.46",,,,,,,,,,,,,
"*UEFA EUROPA LEAGUE,Napoli - Real Sociedad,1:0,1:1,2.11,SIN,OVER,Won,1.11",,,,,,,,,,,,,
"*UEFA EUROPA LEAGUE,Hapoel Beer Sheva - Nice,1:0,1:0,2.28,SIN,OVER,Lost,-1",,,,,,,,,,,,,
"*UEFA EUROPA LEAGUE,Lech Poznan - Rangers,0:2,0:2,2.25,SIN,OVER,Lost,-1",,,,,,,,,,,,,
"ROMANIA LIGA 1,Botosani - Astra Giurgiu,1:1,1:1,2.23,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"TURKEY SUPER LEAGUE,Kasimpasa SK - Denizlispor,3:1,3:2,5.09,PIN,OVER,Won,4.09",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 2,Bochum - SC Paderborn 07,3:0,3:0,2.455,P88,OVER,Lost,-1",,,,,,,,,,,,,
"AUSTRIA ERSTE LIGA,Floridsdorfer AC - SKU Amstetten,0:1,0:2,2.177,P88,OVER,Won,1.18",,,,,,,,,,,,,
"AUSTRIA ERSTE LIGA,BW Linz - FC Juniors OO,1:0,2:0,1.98,PIN,OVER,Won,0.98",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 2,SV Sandhausen 1916 - Greuther Furth,0:2,0:3,2.002,P88,OVER,Won,1.0",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 2,Jahn Regensburg - Holstein Kiel,1:3,2:3,1.877,PIN,OVER,Won,0.88",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 2,FC Heidenheim - Hannover 96,1:0,1:0,1.98,P88,OVER,Lost,-1",,,,,,,,,,,,,
"UKRAINE PREMIER LEAGUE,Vorskla Poltava - FK Minai,1:1,1:1,2.86,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"*SPAIN LA LIGA,Valencia - Athletic Club Bilbao,1:1,2:2,2.455,P88,OVER,Won,1.46",,,,,,,,,,,,,
"CZECH REPUBLIC FIRST LEAGUE,Ceske Budejovice - MFK Karvina,1:1,1:1,2.64,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 3,SC Verl - Viktoria Koln,1:1,1:1,1.917,PIN,UNDER,Won,0.92",,,,,,,,,,,,,
"HOLLAND EERSTE DIVISIE,Dordrecht - NEC Nijmegen,0:2,1:2,4.2,PIN,OVER,Won,3.2",,,,,,,,,,,,,
"TURKEY SUPER LEAGUE,Rizespor - Goztepe,2:1,3:2,2.031,P88,OVER,Won,1.03",,,,,,,,,,,,,
"AUSTRIA ERSTE LIGA,SK Vorwaerts Steyr - FC Dornbirn,1:0,1:1,1.884,PIN,OVER,Won,0.88",,,,,,,,,,,,,
"CZECH REPUBLIC FIRST LEAGUE,Opava - Mlada Boleslav,2:2,2:2,2.16,SIN,OVER,Lost,-1",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 3,Uerdingen - SV ATA Spor Munchen,1:0,1:0,2,SIN,OVER,Lost,-1",,,,,,,,,,,,,
"*GERMANY BUNDESLIGA,RB Leipzig - Werder Bremen,2:0,2:0,1.884,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"*GERMANY BUNDESLIGA,Freiburg - Arminia Bielefeld,0:0,2:0,2.4,PIN,OVER,Won,1.4",,,,,,,,,,,,,
"*GERMANY BUNDESLIGA,Mainz 05 - FC Koln,0:1,0:1,1.952,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"CZECH REPUBLIC FIRST LEAGUE,Pardubice - FC Zbrojovka Brno,2:0,2:1,2.26,PIN,OVER,Won,1.26",,,,,,,,,,,,,
"CZECH REPUBLIC FIRST LEAGUE,FK Teplice - SK Sigma Olomouc,1:1,1:1,4.37,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"ENGLISH CHAMPIONSHIP,Nottingham Forest - Brentford,0:1,1:3,2.11,PIN,OVER,Won,1.11",,,,,,,,,,,,,
"*ENGLISH PREMIER LEAGUE,Newcastle United - West Bromwich Albion,1:1,2:1,2.65,PIN,OVER,Won,1.65",,,,,,,,,,,,,
"ENGLISH CHAMPIONSHIP,Derby County - Stoke City,0:0,0:0,2.58,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"ENGLISH CHAMPIONSHIP,Wycombe - Coventry,1:2,1:2,2.127,P88,OVER,Lost,-1",,,,,,,,,,,,,
"ENGLISH CHAMPIONSHIP,Rotherham - Bristol City,2:0,2:0,2.308,P88,OVER,Lost,-1",,,,,,,,,,,,,
"*SPAIN LA LIGA,Getafe - Sevilla,0:0,0:1,2.6,PIN,OVER,Won,1.6",,,,,,,,,,,,,
"ENGLISH CHAMPIONSHIP,Birmingham City - Watford,0:0,0:1,2.937,P88,OVER,Won,1.94",,,,,,,,,,,,,
"ROMANIA LIGA 1,Gaz Metan Medias - ACS Sepsi OSK Sfantul Gheorghe,0:2,0:3,2.23,SIN,OVER,Won,1.23",,,,,,,,,,,,,
"ENGLISH CHAMPIONSHIP,Middlesbrough - Millwall,3:0,3:0,2.285,P88,OVER,Lost,-1",,,,,,,,,,,,,
"ENGLISH CHAMPIONSHIP,Blackburn Rovers - Norwich City,1:2,1:2,1.97,P88,OVER,Lost,-1",,,,,,,,,,,,,
"BELGIUM FIRST DIVISION A,Royal Excel Mouscron - Beerschot,2:0,3:1,1.944,P88,OVER,Won,0.94",,,,,,,,,,,,,
"ENGLISH CHAMPIONSHIP,Sheffield Wednesday - Barnsley,1:2,1:2,2.66,SIN,OVER,Lost,-1",,,,,,,,,,,,,
"HOLLAND EREDIVISIE,Groningen - RKC Waalwijk,1:0,2:0,1.9,PIN,OVER,Won,0.9",,,,,,,,,,,,,
"TURKEY SUPER LEAGUE,Ankaragucu - Torku Konyaspor,2:3,4:3,2.14,PIN,OVER,Won,1.14",,,,,,,,,,,,,
"AUSTRIA BUNDESLIGA,Sturm Graz - FC Admira Wacker Modling,2:0,3:0,2.126,P88,OVER,Won,1.13",,,,,,,,,,,,,
"FRANCE LIGUE 1,Marseille - AS Monaco,2:0,2:1,2.03,P88,OVER,Won,1.03",,,,,,,,,,,,,
"WALES PREMIER LEAGUE,Connahs Quay - The New Saints,2:0,2:0,1.961,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"UKRAINE PREMIER LEAGUE,FC Rukh Vynnyky - Dnipro-1,3:0,4:1,2.21,PIN,OVER,Won,1.21",,,,,,,,,,,,,
"BELGIUM FIRST DIVISION A,KV Kortrijk - Oud-Heverlee Leuven,0:2,0:3,2.58,PIN,OVER,Won,1.58",,,,,,,,,,,,,
"BELGIUM FIRST DIVISION A,Cercle Brugge - Oostende,0:1,0:1,1.943,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"*SPAIN LA LIGA,SD Huesca - Deportivo Alaves,1:0,1:0,2.25,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"CZECH REPUBLIC FIRST LEAGUE,FK Jablonec - Viktoria Plzen,2:2,3:2,1.988,P88,OVER,Won,0.99",,,,,,,,,,,,,
"*ENGLISH PREMIER LEAGUE,Manchester United - Manchester City,0:0,0:0,1.85,SIN,UNDER,Won,0.85",,,,,,,,,,,,,
"*GERMANY BUNDESLIGA,Union Berlin - Bayern Munich,1:1,1:1,2.36,P88,UNDER,Won,1.36",,,,,,,,,,,,,
"ROMANIA LIGA 1,Academica Clinceni - Arges Pitesti,0:0,1:0,2.31,PIN,OVER,Won,1.31",,,,,,,,,,,,,
"AUSTRIA ERSTE LIGA,Austria Klagenfurt - FC Liefering,2:2,2:2,2.07,SIN,OVER,Lost,-1",,,,,,,,,,,,,
"TURKEY TFF FIRST LEAGUE,Altinordu - Akhisar Belediyespor,3:1,3:2,3.37,PIN,OVER,Won,2.37",,,,,,,,,,,,,
"HOLLAND EREDIVISIE,Vitesse Arnhem - Heerenveen,1:1,1:1,1.9,SIN,UNDER,Won,0.9",,,,,,,,,,,,,
"FRANCE LIGUE 1,Nice - Rennes,0:1,0:1,2.15,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 3,Saarbrucken - Bayern Munich II,1:2,1:2,3.46,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"*ENGLISH PREMIER LEAGUE,Southampton - Sheffield United,2:0,3:0,2.102,P88,OVER,Won,1.1",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 2,Nurnberg - Wurzburger Kickers,1:1,2:1,1.943,P88,UNDER,Lost,-1",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 2,Eintracht Braunschweig - Osnabruck,0:2,0:2,2.1,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 2,St Pauli - Erzgebirge Aue,0:1,2:2,1.925,PIN,OVER,Won,0.93",,,,,,,,,,,,,
"TURKEY TFF FIRST LEAGUE,Tuzlaspor - Keciorengucu,1:0,1:0,2.124,P88,OVER,Lost,-1",,,,,,,,,,,,,
"DENMARK SUPER LEAGUE,AaB - Lyngby,2:2,3:2,1.871,P88,OVER,Won,0.87",,,,,,,,,,,,,
"*SPAIN LA LIGA,Real Sociedad - SD Eibar,1:1,1:1,2.26,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"DENMARK SUPER LEAGUE,AC Horsens - Aarhus AGF,1:1,1:2,1.94,SIN,UNDER,Lost,-1",,,,,,,,,,,,,
"HOLLAND EREDIVISIE,Willem II - Sparta Rotterdam,0:3,1:3,1.98,PIN,OVER,Won,0.98",,,,,,,,,,,,,
"AUSTRIA BUNDESLIGA,Wolfsberger AC - Austria Vienna,2:2,3:2,2.01,SIN,OVER,Won,1.01",,,,,,,,,,,,,
"FRANCE LIGUE 1,Lorient - Nimes Olympique,2:0,3:0,2.02,PIN,OVER,Won,1.02",,,,,,,,,,,,,
"*ITALY SERIE A,Atalanta - Fiorentina,3:0,3:0,2.01,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"FRANCE LIGUE 1,Nantes - Dijon,1:1,1:1,1.8,SIN,UNDER,Won,0.8",,,,,,,,,,,,,
"*ENGLISH PREMIER LEAGUE,Crystal Palace - Tottenham Hotspur,0:1,1:1,2.12,SIN,OVER,Won,1.12",,,,,,,,,,,,,
"BELGIUM FIRST DIVISION B,Seraing United - RWD Molenbeek,0:1,0:1,3.61,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"UKRAINE PREMIER LEAGUE,Desna - Illychivets Mariupol,2:0,2:0,1.892,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"SWITZERLAND SUPER LEAGUE,Lausanne - St Gallen,0:1,0:1,3.6,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"SWITZERLAND SUPER LEAGUE,Lugano - FC Zurich,0:1,0:1,2,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"DENMARK SUPER LEAGUE,FC Nordsjaelland - FC Copenhagen,0:0,0:1,2.16,P88,UNDER,Lost,-1",,,,,,,,,,,,,
"CZECH REPUBLIC FIRST LEAGUE,FC Slovacko - Sparta Prague,1:1,1:2,2.282,P88,OVER,Won,1.28",,,,,,,,,,,,,
"*SPAIN LA LIGA,Real Betis - Villarreal,1:1,1:1,1.84,SIN,UNDER,Won,0.84",,,,,,,,,,,,,
"TURKEY TFF FIRST LEAGUE,Giresunspor - Adana Demirspor,1:0,2:0,3.47,PIN,OVER,Won,2.47",,,,,,,,,,,,,
"ROMANIA LIGA 1,Hermannstadt Sibiu - CS Voluntari,2:2,3:2,2.09,SIN,OVER,Won,1.09",,,,,,,,,,,,,
"FRANCE LIGUE 1,Lille - Bordeaux,2:1,2:1,2.164,P88,OVER,Lost,-1",,,,,,,,,,,,,
"DENMARK SUPER LEAGUE,Brondby IF - Sonderjyske,1:1,2:1,1.851,P88,UNDER,Lost,-1",,,,,,,,,,,,,
"CZECH REPUBLIC FIRST LEAGUE,Slavia Prague - Slovan Liberec,2:0,3:0,2.04,PIN,OVER,Won,1.04",,,,,,,,,,,,,
"*SPAIN LA LIGA,Elche - Granada CF,0:1,0:1,2.149,P88,OVER,Lost,-1",,,,,,,,,,,,,
"TURKEY TFF FIRST LEAGUE,Menemen Belediyespor - Istanbulspor Region,1:1,1:2,4.39,PIN,OVER,Won,3.39",,,,,,,,,,,,,
"TURKEY SUPER LEAGUE,Sivasspor - Antalyaspor,0:0,0:0,2.517,P88,OVER,Lost,-1",,,,,,,,,,,,,
"ROMANIA LIGA 1,UTA Arad - CS Universitatea Craiova,1:2,1:2,2.201,P88,OVER,Lost,-1",,,,,,,,,,,,,
"GREECE SUPER LEAGUE 1,Asteras Tripolis - Atromitos Athens,1:0,2:0,2.54,P88,OVER,Won,1.54",,,,,,,,,,,,,
"DENMARK SUPER LEAGUE,OB Odense BK - FC Midtjylland,1:1,1:1,1.874,P88,UNDER,Won,0.87",,,,,,,,,,,,,
"CZECH REPUBLIC FIRST LEAGUE,MFK Karvina - FK Jablonec,0:1,2:2,2.118,P88,OVER,Won,1.12",,,,,,,,,,,,,
"CZECH REPUBLIC FIRST LEAGUE,Mlada Boleslav - Banik Ostrava,1:2,1:3,2.223,P88,OVER,Won,1.22",,,,,,,,,,,,,
"GEORGIA EROVNULI LIGA,Chikhura Sachkhere - FC Samgurali Tskaltubo,0:0,0:2,2.54,PIN,OVER,Won,1.54",,,,,,,,,,,,,
"TURKEY TFF FIRST LEAGUE,Balikesirspor - Samsunspor,1:2,1:3,2.108,P88,OVER,Won,1.11",,,,,,,,,,,,,
"ROMANIA LIGA 1,Astra Giurgiu - Gaz Metan Medias,3:0,3:0,2.19,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"*GERMANY BUNDESLIGA,Eintracht Frankfurt - Borussia Monchengladbach,3:1,3:3,2.61,PIN,OVER,Won,1.61",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 2,SpVgg Greuther Furth - SV Darmstadt 98,0:3,0:4,1.97,PIN,OVER,Won,0.97",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 2,Hamburger SV - SV Sandhausen,2:0,4:0,1.884,PIN,OVER,Won,0.88",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 2,Hannover - Bochum,2:0,2:0,1.74,SIN,OVER,Lost,-1",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 3,SV ATA Spor Munchen - Hallescher,0:3,0:3,1.89,SIN,OVER,Lost,-1",,,,,,,,,,,,,
"SWITZERLAND CHALLENGE LEAGUE,SC Kriens - Aarau,1:2,1:3,1.99,PIN,OVER,Won,0.99",,,,,,,,,,,,,
"SWITZERLAND CHALLENGE LEAGUE,Stade Lausanne-Ouchy - Winterthur,1:0,1:1,1.92,SIN,OVER,Won,0.92",,,,,,,,,,,,,
"SWITZERLAND CHALLENGE LEAGUE,Grasshoppers Zurich - Chiasso,1:1,2:1,4.47,PIN,OVER,Won,3.47",,,,,,,,,,,,,
"*GERMANY BUNDESLIGA,Werder Bremen - Borussia Dortmund,1:1,1:2,1.97,PIN,UNDER,Lost,-1",,,,,,,,,,,,,
"*ITALY SERIE A,Benevento - Lazio,1:1,1:1,4.01,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"ENGLISH CHAMPIONSHIP,Bristol City - Millwall,0:2,0:2,2.36,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"ENGLISH CHAMPIONSHIP,Barnsley - Preston,1:1,2:1,2.56,SIN,OVER,Won,1.56",,,,,,,,,,,,,
"*ENGLISH PREMIER LEAGUE,Manchester City - West Bromwich Albion,1:1,1:1,2.47,SIN,UNDER,Won,1.47",,,,,,,,,,,,,
"*GERMANY BUNDESLIGA,Hertha Berlin - Mainz 05,0:0,0:0,2.293,P88,OVER,Lost,-1",,,,,,,,,,,,,
"ENGLISH CHAMPIONSHIP,Nottingham Forest - Sheffield Wednesday,1:0,2:0,2.338,P88,OVER,Won,1.34",,,,,,,,,,,,,
"CZECH REPUBLIC FIRST LEAGUE,FC Zbrojovka Brno - FC Slovacko,0:0,2:1,2.295,P88,OVER,Won,1.29",,,,,,,,,,,,,
"ROMANIA LIGA 1,FC Politehnica Iasi - Academica Clinceni,0:0,0:0,2.36,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"CZECH REPUBLIC FIRST LEAGUE,Sparta Prague - Pardubice,1:0,2:0,1.992,P88,OVER,Won,0.99",,,,,,,,,,,,,
"ROMANIA LIGA 1,SCM Argesul Pitesti - Hermannstadt,1:2,2:2,2.14,SIN,OVER,Won,1.14",,,,,,,,,,,,,
"SWITZERLAND SUPER LEAGUE,Luzern - FC Zurich,0:0,0:0,1.949,P88,UNDER,Won,0.95",,,,,,,,,,,,,
"ENGLISH CHAMPIONSHIP,Derby County - Swansea City,2:0,2:0,2.168,P88,OVER,Lost,-1",,,,,,,,,,,,,
"ROMANIA LIGA 1,SC FC Voluntari SA - FC Chindia Targoviste,0:2,0:2,2.27,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 2,Holstein Kiel - Nurnberg,0:0,1:0,2.335,P88,OVER,Won,1.33",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 2,Fortuna Dusseldorf - Osnabruck,1:0,3:0,2.135,P88,OVER,Won,1.13",,,,,,,,,,,,,
"*GERMANY BUNDESLIGA,Schalke 04 - Freiburg,0:2,0:2,2.01,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"*ITALY SERIE A,Juventus - Atalanta BC,1:1,1:1,2.06,SIN,UNDER,Won,1.06",,,,,,,,,,,,,
"GREECE SUPER LEAGUE 1,AEK Athens - Olympiakos,0:1,1:1,2.03,SIN,OVER,Won,1.03",,,,,,,,,,,,,
"FRANCE LIGUE 1,Montpellier HSC - Metz,0:1,0:2,2.03,SIN,OVER,Won,1.03",,,,,,,,,,,,,
"FRANCE LIGUE 1,Dijon - Lille,0:1,0:2,2.25,SIN,OVER,Won,1.25",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 3,Viktoria Koln - Uerdingen,0:2,0:2,2.09,SIN,OVER,Lost,-1",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 3,SV Meppen - FSV Zwickau,0:2,1:2,2.07,SIN,OVER,Won,1.07",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 3,Bayern Munich II - Duisburg,1:1,1:1,2.17,SIN,UNDER,Won,1.17",,,,,,,,,,,,,
"FRANCE LIGUE 1,Angers SCO - Strasbourg,0:0,0:2,2.4,SIN,OVER,Won,1.4",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 3,Ingolstadt - Hansa Rostock,1:0,1:0,2.2,SIN,OVER,Lost,-1",,,,,,,,,,,,,
"*ENGLISH PREMIER LEAGUE,Leeds United - Newcastle United,2:2,5:2,2.26,SIN,UNDER,Lost,-1",,,,,,,,,,,,,
"ENGLISH CHAMPIONSHIP,Cardiff City - Birmingham City,1:2,3:2,2.23,SIN,OVER,Won,1.23",,,,,,,,,,,,,
"*GERMANY BUNDESLIGA,Arminia Bielefeld - Augsburg,0:0,0:1,2.297,P88,OVER,Won,1.3",,,,,,,,,,,,,
"*ITALY SERIE A,Genoa - AC Milan,2:1,2:2,2.061,P88,OVER,Won,1.06",,,,,,,,,,,,,
"ENGLISH CHAMPIONSHIP,Reading - Norwich City,1:2,1:2,2.219,P88,OVER,Lost,-1",,,,,,,,,,,,,
"*ENGLISH PREMIER LEAGUE,Fulham - Brighton and Hove Albion,0:0,0:0,2.3,P88,OVER,Lost,-1",,,,,,,,,,,,,
"BELGIUM FIRST DIVISION A,Gent - Waasland-Beveren,2:0,3:0,1.754,P88,OVER,Won,0.75",,,,,,,,,,,,,
"*ITALY SERIE A,Hellas Verona FC - Sampdoria,1:2,1:2,2.06,SIN,OVER,Lost,-1",,,,,,,,,,,,,
"*ITALY SERIE A,Fiorentina - Sassuolo,1:1,1:1,2.38,SIN,OVER,Lost,-1",,,,,,,,,,,,,
"ENGLISH CHAMPIONSHIP,Coventry - Huddersfield Town,0:0,0:0,2.56,SIN,OVER,Lost,-1",,,,,,,,,,,,,
"ROMANIA LIGA 1,ACS Sepsi OSK Sfantul Gheorghe - UTA Arad,1:0,3:0,2.22,PIN,OVER,Won,1.22",,,,,,,,,,,,,
"SWITZERLAND SUPER LEAGUE,FC Vaduz - Lausanne,0:2,0:2,1.98,PIN,OVER,Lost,-1",,,,,,,,,,,,,
"ROMANIA LIGA 1,Dinamo Bucharest - CFR Cluj,0:2,0:2,2.26,SIN,OVER,Lost,-1",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 2,Erzgebirge Aue - Karlsruher SC,3:1,4:1,3.93,PIN,OVER,Won,2.93",,,,,,,,,,,,,
"*ENGLISH PREMIER LEAGUE,Sheffield United - Manchester United,1:3,2:3,1.9,SIN,OVER,Won,0.9",,,,,,,,,,,,,
"GERMANY BUNDESLIGA 2,Jahn Regensburg - Hannover 96,0:0,0:0,1.819,PIN,UNDER,Won,0.82",,,,,,,,,,,,,
